1910.50  -0.0204930   0.0951555
1910.55  -0.0204321   0.0953804
1910.60  -0.0203696   0.0956032
1910.65  -0.0203054   0.0958236
1910.70  -0.0202398   0.0960418
1910.75  -0.0201725   0.0962576
1910.80  -0.0201037   0.0964709
1910.85  -0.0200334   0.0966818
1910.90  -0.0199616   0.0968901
1910.95  -0.0198884   0.0970958
1911.00  -0.0198137   0.0972988
1911.05  -0.0197375   0.0974992
1911.10  -0.0196600   0.0976968
1911.15  -0.0195811   0.0978915
1911.20  -0.0195008   0.0980834
1911.25  -0.0194192   0.0982725
1911.30  -0.0193362   0.0984585
1911.35  -0.0192520   0.0986416
1911.40  -0.0191664   0.0988216
1911.45  -0.0190796   0.0989986
1911.50  -0.0189916   0.0991725
1911.55  -0.0189024   0.0993432
1911.60  -0.0188120   0.0995107
1911.65  -0.0187204   0.0996750
1911.70  -0.0186276   0.0998361
1911.75  -0.0185337   0.0999939
1911.80  -0.0184387   0.1001484
1911.85  -0.0183426   0.1002996
1911.90  -0.0182454   0.1004474
1911.95  -0.0181471   0.1005918
1912.00  -0.0180478   0.1007329
1912.05  -0.0179475   0.1008706
1912.10  -0.0178461   0.1010048
1912.15  -0.0177438   0.1011356
1912.20  -0.0176405   0.1012629
1912.25  -0.0175362   0.1013868
1912.30  -0.0174310   0.1015073
1912.35  -0.0173249   0.1016242
1912.40  -0.0172178   0.1017377
1912.45  -0.0171099   0.1018478
1912.50  -0.0170011   0.1019543
1912.55  -0.0168914   0.1020574
1912.60  -0.0167808   0.1021571
1912.65  -0.0166694   0.1022533
1912.70  -0.0165572   0.1023460
1912.75  -0.0164442   0.1024354
1912.80  -0.0163303   0.1025213
1912.85  -0.0162157   0.1026038
1912.90  -0.0161003   0.1026830
1912.95  -0.0159841   0.1027588
1913.00  -0.0158671   0.1028313
1913.05  -0.0157494   0.1029005
1913.10  -0.0156310   0.1029664
1913.15  -0.0155118   0.1030290
1913.20  -0.0153920   0.1030885
1913.25  -0.0152714   0.1031447
1913.30  -0.0151501   0.1031978
1913.35  -0.0150281   0.1032478
1913.40  -0.0149054   0.1032948
1913.45  -0.0147820   0.1033387
1913.50  -0.0146579   0.1033796
1913.55  -0.0145332   0.1034175
1913.60  -0.0144078   0.1034526
1913.65  -0.0142818   0.1034848
1913.70  -0.0141551   0.1035142
1913.75  -0.0140278   0.1035409
1913.80  -0.0138998   0.1035649
1913.85  -0.0137712   0.1035862
1913.90  -0.0136419   0.1036049
1913.95  -0.0135121   0.1036211
1914.00  -0.0133815   0.1036348
1914.05  -0.0132504   0.1036460
1914.10  -0.0131187   0.1036550
1914.15  -0.0129863   0.1036616
1914.20  -0.0128533   0.1036660
1914.25  -0.0127198   0.1036682
1914.30  -0.0125856   0.1036683
1914.35  -0.0124508   0.1036663
1914.40  -0.0123154   0.1036624
1914.45  -0.0121794   0.1036565
1914.50  -0.0120428   0.1036488
1914.55  -0.0119056   0.1036394
1914.60  -0.0117678   0.1036282
1914.65  -0.0116294   0.1036154
1914.70  -0.0114904   0.1036010
1914.75  -0.0113508   0.1035851
1914.80  -0.0112107   0.1035678
1914.85  -0.0110699   0.1035491
1914.90  -0.0109286   0.1035291
1914.95  -0.0107866   0.1035079
1915.00  -0.0106441   0.1034856
1915.05  -0.0105010   0.1034621
1915.10  -0.0103573   0.1034377
1915.15  -0.0102131   0.1034124
1915.20  -0.0100682   0.1033862
1915.25  -0.0099228   0.1033592
1915.30  -0.0097768   0.1033315
1915.35  -0.0096302   0.1033031
1915.40  -0.0094831   0.1032742
1915.45  -0.0093354   0.1032448
1915.50  -0.0091871   0.1032149
1915.55  -0.0090383   0.1031847
1915.60  -0.0088889   0.1031541
1915.65  -0.0087389   0.1031234
1915.70  -0.0085884   0.1030925
1915.75  -0.0084373   0.1030615
1915.80  -0.0082857   0.1030305
1915.85  -0.0081335   0.1029995
1915.90  -0.0079808   0.1029687
1915.95  -0.0078276   0.1029380
1916.00  -0.0076739   0.1029076
1916.05  -0.0075196   0.1028774
1916.10  -0.0073648   0.1028477
1916.15  -0.0072095   0.1028183
1916.20  -0.0070537   0.1027895
1916.25  -0.0068974   0.1027612
1916.30  -0.0067406   0.1027336
1916.35  -0.0065834   0.1027066
1916.40  -0.0064256   0.1026803
1916.45  -0.0062674   0.1026548
1916.50  -0.0061088   0.1026302
1916.55  -0.0059497   0.1026064
1916.60  -0.0057903   0.1025836
1916.65  -0.0056303   0.1025618
1916.70  -0.0054700   0.1025411
1916.75  -0.0053093   0.1025214
1916.80  -0.0051482   0.1025029
1916.85  -0.0049868   0.1024856
1916.90  -0.0048250   0.1024696
1916.95  -0.0046629   0.1024548
1917.00  -0.0045005   0.1024414
1917.05  -0.0043377   0.1024294
1917.10  -0.0041747   0.1024188
1917.15  -0.0040114   0.1024097
1917.20  -0.0038479   0.1024020
1917.25  -0.0036842   0.1023959
1917.30  -0.0035202   0.1023914
1917.35  -0.0033561   0.1023885
1917.40  -0.0031918   0.1023873
1917.45  -0.0030273   0.1023878
1917.50  -0.0028628   0.1023899
1917.55  -0.0026981   0.1023939
1917.60  -0.0025334   0.1023996
1917.65  -0.0023687   0.1024071
1917.70  -0.0022039   0.1024165
1917.75  -0.0020391   0.1024278
1917.80  -0.0018744   0.1024409
1917.85  -0.0017097   0.1024560
1917.90  -0.0015451   0.1024731
1917.95  -0.0013807   0.1024921
1918.00  -0.0012164   0.1025131
1918.05  -0.0010523   0.1025361
1918.10  -0.0008884   0.1025612
1918.15  -0.0007248   0.1025884
1918.20  -0.0005614   0.1026176
1918.25  -0.0003984   0.1026490
1918.30  -0.0002357   0.1026824
1918.35  -0.0000734   0.1027180
1918.40   0.0000885   0.1027557
1918.45   0.0002499   0.1027956
1918.50   0.0004109   0.1028377
1918.55   0.0005712   0.1028820
1918.60   0.0007311   0.1029285
1918.65   0.0008903   0.1029772
1918.70   0.0010488   0.1030282
1918.75   0.0012067   0.1030813
1918.80   0.0013638   0.1031368
1918.85   0.0015201   0.1031945
1918.90   0.0016757   0.1032544
1918.95   0.0018303   0.1033166
1919.00   0.0019841   0.1033812
1919.05   0.0021369   0.1034480
1919.10   0.0022888   0.1035171
1919.15   0.0024396   0.1035885
1919.20   0.0025893   0.1036622
1919.25   0.0027379   0.1037382
1919.30   0.0028854   0.1038165
1919.35   0.0030316   0.1038972
1919.40   0.0031766   0.1039802
1919.45   0.0033202   0.1040655
1919.50   0.0034625   0.1041531
1919.55   0.0036034   0.1042431
1919.60   0.0037429   0.1043354
1919.65   0.0038809   0.1044300
1919.70   0.0040173   0.1045269
1919.75   0.0041522   0.1046262
1919.80   0.0042854   0.1047278
1919.85   0.0044170   0.1048318
1919.90   0.0045468   0.1049381
1919.95   0.0046749   0.1050467
1920.00   0.0048011   0.1051576
1920.05   0.0049255   0.1052709
1920.10   0.0050480   0.1053865
1920.15   0.0051685   0.1055044
1920.20   0.0052870   0.1056246
1920.25   0.0054035   0.1057472
1920.30   0.0055179   0.1058721
1920.35   0.0056301   0.1059993
1920.40   0.0057402   0.1061288
1920.45   0.0058480   0.1062606
1920.50   0.0059536   0.1063947
1920.55   0.0060568   0.1065311
1920.60   0.0061577   0.1066699
1920.65   0.0062562   0.1068109
1920.70   0.0063523   0.1069542
1920.75   0.0064458   0.1070998
1920.80   0.0065369   0.1072477
1920.85   0.0066254   0.1073979
1920.90   0.0067113   0.1075503
1920.95   0.0067946   0.1077051
1921.00   0.0068752   0.1078620
1921.05   0.0069531   0.1080213
1921.10   0.0070283   0.1081828
1921.15   0.0071007   0.1083466
1921.20   0.0071703   0.1085126
1921.25   0.0072370   0.1086809
1921.30   0.0073009   0.1088514
1921.35   0.0073618   0.1090242
1921.40   0.0074198   0.1091992
1921.45   0.0074749   0.1093764
1921.50   0.0075270   0.1095558
1921.55   0.0075761   0.1097375
1921.60   0.0076221   0.1099214
1921.65   0.0076651   0.1101075
1921.70   0.0077049   0.1102958
1921.75   0.0077417   0.1104863
1921.80   0.0077754   0.1106790
1921.85   0.0078059   0.1108739
1921.90   0.0078333   0.1110709
1921.95   0.0078574   0.1112702
1922.00   0.0078784   0.1114716
1922.05   0.0078962   0.1116753
1922.10   0.0079108   0.1118811
1922.15   0.0079222   0.1120890
1922.20   0.0079303   0.1122991
1922.25   0.0079351   0.1125114
1922.30   0.0079368   0.1127258
1922.35   0.0079352   0.1129424
1922.40   0.0079303   0.1131611
1922.45   0.0079222   0.1133820
1922.50   0.0079108   0.1136050
1922.55   0.0078961   0.1138301
1922.60   0.0078782   0.1140573
1922.65   0.0078571   0.1142867
1922.70   0.0078327   0.1145182
1922.75   0.0078051   0.1147518
1922.80   0.0077742   0.1149875
1922.85   0.0077402   0.1152254
1922.90   0.0077029   0.1154653
1922.95   0.0076625   0.1157073
1923.00   0.0076188   0.1159515
1923.05   0.0075720   0.1161977
1923.10   0.0075221   0.1164460
1923.15   0.0074690   0.1166963
1923.20   0.0074128   0.1169488
1923.25   0.0073535   0.1172033
1923.30   0.0072912   0.1174599
1923.35   0.0072258   0.1177186
1923.40   0.0071574   0.1179793
1923.45   0.0070861   0.1182421
1923.50   0.0070117   0.1185070
1923.55   0.0069345   0.1187739
1923.60   0.0068543   0.1190428
1923.65   0.0067713   0.1193138
1923.70   0.0066854   0.1195868
1923.75   0.0065967   0.1198619
1923.80   0.0065053   0.1201390
1923.85   0.0064111   0.1204181
1923.90   0.0063142   0.1206993
1923.95   0.0062147   0.1209824
1924.00   0.0061125   0.1212676
1924.05   0.0060078   0.1215548
1924.10   0.0059005   0.1218440
1924.15   0.0057908   0.1221351
1924.20   0.0056786   0.1224283
1924.25   0.0055639   0.1227235
1924.30   0.0054470   0.1230206
1924.35   0.0053276   0.1233198
1924.40   0.0052061   0.1236209
1924.45   0.0050822   0.1239240
1924.50   0.0049563   0.1242290
1924.55   0.0048281   0.1245360
1924.60   0.0046979   0.1248449
1924.65   0.0045657   0.1251558
1924.70   0.0044314   0.1254686
1924.75   0.0042953   0.1257834
1924.80   0.0041572   0.1261000
1924.85   0.0040173   0.1264186
1924.90   0.0038756   0.1267391
1924.95   0.0037322   0.1270615
1925.00   0.0035871   0.1273858
1925.05   0.0034404   0.1277120
1925.10   0.0032921   0.1280400
1925.15   0.0031423   0.1283699
1925.20   0.0029910   0.1287017
1925.25   0.0028383   0.1290353
1925.30   0.0026842   0.1293707
1925.35   0.0025287   0.1297080
1925.40   0.0023721   0.1300471
1925.45   0.0022142   0.1303880
1925.50   0.0020551   0.1307307
1925.55   0.0018950   0.1310751
1925.60   0.0017337   0.1314213
1925.65   0.0015715   0.1317693
1925.70   0.0014083   0.1321190
1925.75   0.0012442   0.1324704
1925.80   0.0010793   0.1328235
1925.85   0.0009136   0.1331784
1925.90   0.0007471   0.1335349
1925.95   0.0005799   0.1338930
1926.00   0.0004120   0.1342529
1926.05   0.0002436   0.1346143
1926.10   0.0000746   0.1349773
1926.15  -0.0000950   0.1353420
1926.20  -0.0002649   0.1357082
1926.25  -0.0004353   0.1360760
1926.30  -0.0006061   0.1364452
1926.35  -0.0007772   0.1368161
1926.40  -0.0009486   0.1371883
1926.45  -0.0011202   0.1375621
1926.50  -0.0012920   0.1379373
1926.55  -0.0014639   0.1383140
1926.60  -0.0016360   0.1386920
1926.65  -0.0018081   0.1390714
1926.70  -0.0019802   0.1394522
1926.75  -0.0021524   0.1398342
1926.80  -0.0023244   0.1402176
1926.85  -0.0024964   0.1406023
1926.90  -0.0026682   0.1409882
1926.95  -0.0028399   0.1413753
1927.00  -0.0030114   0.1417636
1927.05  -0.0031826   0.1421530
1927.10  -0.0033536   0.1425436
1927.15  -0.0035242   0.1429353
1927.20  -0.0036945   0.1433281
1927.25  -0.0038644   0.1437218
1927.30  -0.0040340   0.1441166
1927.35  -0.0042030   0.1445124
1927.40  -0.0043717   0.1449091
1927.45  -0.0045398   0.1453067
1927.50  -0.0047074   0.1457052
1927.55  -0.0048744   0.1461045
1927.60  -0.0050409   0.1465046
1927.65  -0.0052067   0.1469055
1927.70  -0.0053720   0.1473071
1927.75  -0.0055365   0.1477094
1927.80  -0.0057004   0.1481124
1927.85  -0.0058636   0.1485159
1927.90  -0.0060261   0.1489201
1927.95  -0.0061878   0.1493248
1928.00  -0.0063487   0.1497300
1928.05  -0.0065089   0.1501356
1928.10  -0.0066682   0.1505417
1928.15  -0.0068268   0.1509482
1928.20  -0.0069844   0.1513550
1928.25  -0.0071412   0.1517621
1928.30  -0.0072972   0.1521694
1928.35  -0.0074522   0.1525770
1928.40  -0.0076063   0.1529848
1928.45  -0.0077595   0.1533927
1928.50  -0.0079117   0.1538007
1928.55  -0.0080630   0.1542087
1928.60  -0.0082133   0.1546168
1928.65  -0.0083626   0.1550248
1928.70  -0.0085110   0.1554327
1928.75  -0.0086582   0.1558406
1928.80  -0.0088045   0.1562482
1928.85  -0.0089497   0.1566557
1928.90  -0.0090939   0.1570629
1928.95  -0.0092370   0.1574699
1929.00  -0.0093791   0.1578765
1929.05  -0.0095200   0.1582827
1929.10  -0.0096599   0.1586885
1929.15  -0.0097986   0.1590939
1929.20  -0.0099362   0.1594987
1929.25  -0.0100727   0.1599031
1929.30  -0.0102081   0.1603068
1929.35  -0.0103423   0.1607099
1929.40  -0.0104753   0.1611123
1929.45  -0.0106072   0.1615141
1929.50  -0.0107379   0.1619150
1929.55  -0.0108674   0.1623152
1929.60  -0.0109957   0.1627146
1929.65  -0.0111228   0.1631131
1929.70  -0.0112487   0.1635107
1929.75  -0.0113734   0.1639073
1929.80  -0.0114968   0.1643029
1929.85  -0.0116189   0.1646976
1929.90  -0.0117398   0.1650911
1929.95  -0.0118595   0.1654836
1930.00  -0.0119778   0.1658749
1930.05  -0.0120949   0.1662650
1930.10  -0.0122106   0.1666540
1930.15  -0.0123250   0.1670417
1930.20  -0.0124381   0.1674281
1930.25  -0.0125499   0.1678132
1930.30  -0.0126603   0.1681970
1930.35  -0.0127694   0.1685794
1930.40  -0.0128771   0.1689604
1930.45  -0.0129834   0.1693399
1930.50  -0.0130883   0.1697180
1930.55  -0.0131918   0.1700946
1930.60  -0.0132938   0.1704696
1930.65  -0.0133944   0.1708431
1930.70  -0.0134936   0.1712151
1930.75  -0.0135913   0.1715854
1930.80  -0.0136875   0.1719541
1930.85  -0.0137822   0.1723211
1930.90  -0.0138753   0.1726865
1930.95  -0.0139670   0.1730501
1931.00  -0.0140571   0.1734121
1931.05  -0.0141456   0.1737722
1931.10  -0.0142325   0.1741307
1931.15  -0.0143178   0.1744873
1931.20  -0.0144015   0.1748422
1931.25  -0.0144836   0.1751952
1931.30  -0.0145640   0.1755464
1931.35  -0.0146427   0.1758957
1931.40  -0.0147197   0.1762432
1931.45  -0.0147950   0.1765889
1931.50  -0.0148686   0.1769326
1931.55  -0.0149404   0.1772744
1931.60  -0.0150103   0.1776144
1931.65  -0.0150785   0.1779524
1931.70  -0.0151449   0.1782885
1931.75  -0.0152094   0.1786226
1931.80  -0.0152720   0.1789548
1931.85  -0.0153328   0.1792851
1931.90  -0.0153916   0.1796135
1931.95  -0.0154485   0.1799398
1932.00  -0.0155034   0.1802643
1932.05  -0.0155563   0.1805868
1932.10  -0.0156071   0.1809073
1932.15  -0.0156560   0.1812259
1932.20  -0.0157028   0.1815425
1932.25  -0.0157474   0.1818572
1932.30  -0.0157900   0.1821700
1932.35  -0.0158304   0.1824808
1932.40  -0.0158687   0.1827897
1932.45  -0.0159047   0.1830966
1932.50  -0.0159385   0.1834017
1932.55  -0.0159701   0.1837048
1932.60  -0.0159994   0.1840061
1932.65  -0.0160264   0.1843054
1932.70  -0.0160511   0.1846029
1932.75  -0.0160734   0.1848985
1932.80  -0.0160934   0.1851922
1932.85  -0.0161109   0.1854841
1932.90  -0.0161260   0.1857742
1932.95  -0.0161387   0.1860625
1933.00  -0.0161489   0.1863490
1933.05  -0.0161566   0.1866337
1933.10  -0.0161617   0.1869166
1933.15  -0.0161643   0.1871978
1933.20  -0.0161643   0.1874773
1933.25  -0.0161618   0.1877550
1933.30  -0.0161566   0.1880311
1933.35  -0.0161487   0.1883055
1933.40  -0.0161382   0.1885783
1933.45  -0.0161250   0.1888494
1933.50  -0.0161091   0.1891189
1933.55  -0.0160904   0.1893869
1933.60  -0.0160690   0.1896533
1933.65  -0.0160448   0.1899181
1933.70  -0.0160178   0.1901815
1933.75  -0.0159880   0.1904433
1933.80  -0.0159554   0.1907037
1933.85  -0.0159199   0.1909627
1933.90  -0.0158816   0.1912202
1933.95  -0.0158404   0.1914763
1934.00  -0.0157963   0.1917311
1934.05  -0.0157493   0.1919845
1934.10  -0.0156993   0.1922366
1934.15  -0.0156465   0.1924874
1934.20  -0.0155906   0.1927370
1934.25  -0.0155319   0.1929853
1934.30  -0.0154701   0.1932324
1934.35  -0.0154054   0.1934783
1934.40  -0.0153378   0.1937230
1934.45  -0.0152671   0.1939666
1934.50  -0.0151935   0.1942091
1934.55  -0.0151168   0.1944504
1934.60  -0.0150372   0.1946907
1934.65  -0.0149545   0.1949300
1934.70  -0.0148689   0.1951683
1934.75  -0.0147803   0.1954055
1934.80  -0.0146887   0.1956418
1934.85  -0.0145940   0.1958771
1934.90  -0.0144965   0.1961115
1934.95  -0.0143959   0.1963450
1935.00  -0.0142924   0.1965776
1935.05  -0.0141859   0.1968093
1935.10  -0.0140764   0.1970402
1935.15  -0.0139640   0.1972703
1935.20  -0.0138487   0.1974995
1935.25  -0.0137305   0.1977280
1935.30  -0.0136094   0.1979557
1935.35  -0.0134854   0.1981827
1935.40  -0.0133586   0.1984089
1935.45  -0.0132289   0.1986344
1935.50  -0.0130964   0.1988592
1935.55  -0.0129611   0.1990833
1935.60  -0.0128231   0.1993068
1935.65  -0.0126823   0.1995295
1935.70  -0.0125388   0.1997517
1935.75  -0.0123926   0.1999731
1935.80  -0.0122438   0.2001940
1935.85  -0.0120923   0.2004142
1935.90  -0.0119383   0.2006338
1935.95  -0.0117817   0.2008528
1936.00  -0.0116226   0.2010713
1936.05  -0.0114611   0.2012891
1936.10  -0.0112971   0.2015063
1936.15  -0.0111307   0.2017229
1936.20  -0.0109620   0.2019390
1936.25  -0.0107909   0.2021545
1936.30  -0.0106176   0.2023694
1936.35  -0.0104421   0.2025837
1936.40  -0.0102644   0.2027974
1936.45  -0.0100846   0.2030106
1936.50  -0.0099027   0.2032231
1936.55  -0.0097188   0.2034351
1936.60  -0.0095330   0.2036464
1936.65  -0.0093452   0.2038572
1936.70  -0.0091556   0.2040673
1936.75  -0.0089642   0.2042768
1936.80  -0.0087710   0.2044857
1936.85  -0.0085762   0.2046939
1936.90  -0.0083797   0.2049015
1936.95  -0.0081817   0.2051084
1937.00  -0.0079822   0.2053146
1937.05  -0.0077812   0.2055202
1937.10  -0.0075788   0.2057250
1937.15  -0.0073752   0.2059290
1937.20  -0.0071702   0.2061324
1937.25  -0.0069641   0.2063349
1937.30  -0.0067569   0.2065367
1937.35  -0.0065486   0.2067377
1937.40  -0.0063394   0.2069378
1937.45  -0.0061292   0.2071371
1937.50  -0.0059181   0.2073356
1937.55  -0.0057063   0.2075331
1937.60  -0.0054938   0.2077297
1937.65  -0.0052806   0.2079254
1937.70  -0.0050668   0.2081200
1937.75  -0.0048525   0.2083137
1937.80  -0.0046378   0.2085064
1937.85  -0.0044227   0.2086980
1937.90  -0.0042073   0.2088886
1937.95  -0.0039917   0.2090780
1938.00  -0.0037758   0.2092663
1938.05  -0.0035599   0.2094535
1938.10  -0.0033440   0.2096394
1938.15  -0.0031281   0.2098242
1938.20  -0.0029123   0.2100077
1938.25  -0.0026966   0.2101898
1938.30  -0.0024812   0.2103707
1938.35  -0.0022661   0.2105503
1938.40  -0.0020514   0.2107284
1938.45  -0.0018370   0.2109052
1938.50  -0.0016232   0.2110805
1938.55  -0.0014099   0.2112543
1938.60  -0.0011973   0.2114267
1938.65  -0.0009853   0.2115975
1938.70  -0.0007741   0.2117668
1938.75  -0.0005636   0.2119345
1938.80  -0.0003540   0.2121005
1938.85  -0.0001453   0.2122649
1938.90   0.0000625   0.2124276
1938.95   0.0002692   0.2125887
1939.00   0.0004748   0.2127479
1939.05   0.0006794   0.2129055
1939.10   0.0008828   0.2130612
1939.15   0.0010849   0.2132151
1939.20   0.0012859   0.2133672
1939.25   0.0014855   0.2135174
